mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_random_state,param_shuffle,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.0172320206960042,0.676772893269061,0.0070765018463134766,0.00019465247794845243,logistic,0.0001,"(100,)",0.1,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.9316239316239316,0.896551724137931,0.5172413793103449,0.7818056783574026,0.187622344408799,138
0.3077551523844401,0.009874731644525405,0.006925344467163086,2.5223588949686307e-05,logistic,0.0001,"(100,)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9658119658119658,0.9310344827586207,0.9396551724137931,0.9455005403281266,0.014787259751147634,5
0.4282243251800537,0.01929802379330088,0.006933530171712239,1.0684297681334064e-05,logistic,0.0001,"(100,)",1.0,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.9145299145299145,0.9224137931034483,0.9224137931034483,0.9197858335789371,0.0037164960009313775,51
0.9195676644643148,0.011708519626087903,0.006944179534912109,2.378058507354039e-05,logistic,0.0001,"(100,)",1.0,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9316239316239316,0.896551724137931,0.9310344827586207,0.9197367128401611,0.016396028753595714,53
0.21406197547912598,0.04349162074839347,0.007031838099161784,1.784409058250183e-05,logistic,0.0001,"(50, 50, 50)",0.001,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.11425542831420898,0.0076550147133545255,0.007007201512654622,4.533437314653924e-06,logistic,0.0001,"(50, 50, 50)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.10049637158711751,0.01138288592572527,0.007106304168701172,5.685504157549515e-06,logistic,0.0001,"(50, 50, 50)",0.01,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.31933220227559406,0.014025431694303104,0.007114569346110026,1.389161945552117e-05,logistic,0.0001,"(50, 50, 50)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9401709401709402,0.9137931034482759,0.9482758620689655,0.9340799685627271,0.014721641934517773,20
0.08387025197347005,0.006709629453725411,0.0070569515228271484,2.9992134896769184e-05,logistic,0.0001,"(50, 50, 50)",0.1,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.29724780718485516,0.13668305643879436,0.007094621658325195,8.785975347847118e-06,logistic,0.0001,"(50, 50, 50)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9316239316239316,0.9051724137931034,0.9310344827586207,0.9226102760585518,0.012332778621293967,48
0.08688735961914062,0.0022206258930753133,0.007018248240152995,1.4252477513289118e-05,logistic,0.0001,"(50, 50, 50)",1.0,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.20219930013020834,0.04559821439040728,0.007095019022623698,3.729115217959436e-05,logistic,0.0001,"(50, 50, 50)",1.0,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.20472304026285806,0.04165458961830836,0.007393042246500651,1.1178303383202389e-05,logistic,0.0001,"(50, 100, 50)",0.001,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.1150361696879069,0.009340331148609824,0.0073633988698323565,1.659403967792689e-05,logistic,0.0001,"(50, 100, 50)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.10665591557820638,0.011148004449310859,0.0073591868082682295,4.533437314653925e-06,logistic,0.0001,"(50, 100, 50)",0.01,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.4523497422536214,0.03293846152476965,0.00738827387491862,1.2780560318868899e-05,logistic,0.0001,"(50, 100, 50)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9487179487179487,0.9310344827586207,0.9655172413793104,0.9484232242852934,0.01407906974653252,1
0.09864505132039388,0.008181880995405264,0.00725865364074707,3.126890947920109e-05,logistic,0.0001,"(50, 100, 50)",0.1,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.5493044853210449,0.1757622036000945,0.0073744455973307295,2.8484341261076367e-05,logistic,0.0001,"(50, 100, 50)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9230769230769231,0.8879310344827587,0.9137931034482759,0.9082670203359858,0.014870811840454606,83
0.10297012329101562,0.0027522558381318056,0.007362524668375651,2.0119037496172245e-05,logistic,0.0001,"(50, 100, 50)",1.0,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.23633456230163574,0.03204807163530927,0.007436116536458333,0.00010805041857220798,logistic,0.0001,"(50, 100, 50)",1.0,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate_init': 1.0, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.47863247863247865,0.4827586206896552,0.5172413793103449,0.4928774928774929,0.01731002568173872,160
0.05974006652832031,0.02002401925892343,0.00640114148457845,9.267755398673455e-05,logistic,0.05,"(20,)",0.001,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (20,), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.5384615384615384,0.5172413793103449,0.5172413793103449,0.5243147656940761,0.010003278955777833,152
1.7717742919921875,0.024292574571468873,0.006530920664469401,0.00012301233229850794,logistic,0.05,"(20,)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (20,), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9145299145299145,0.8793103448275862,0.896551724137931,0.8967973278318105,0.014379377904604126,98
0.7912178039550781,1.061197967667456,0.006923119227091472,0.0008961553688222189,logistic,0.05,"(20,)",0.01,50000,74,False,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (20,), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'sgd'}",0.47863247863247865,0.4827586206896552,0.9137931034482759,0.62506140092347,0.20417109376570064,145
0.6068993409474691,0.009698334950380588,0.0063546498616536455,2.7757993924684535e-05,logistic,0.05,"(20,)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (20,), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9145299145299145,0.9051724137931034,0.896551724137931,0.905418017486983,0.007341619863192635,85
