mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0176057815551758,0.00150981124170261,0.00867757797241211,0.00017879407136587,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.885714285714286,0.957142857142857,0.971428571428571,0.942857142857143,0.898550724637681,0.931138716356108,0.0333531569206014,1
0.0143396377563477,0.000379416345414648,0.0076509952545166,0.000144341970971014,1000,0.001,rbf,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",0.885714285714286,0.971428571428571,0.957142857142857,0.957142857142857,0.884057971014493,0.931097308488613,0.0380937527840788,2
0.0140749931335449,0.000140658507658805,0.00769104957580566,8.26949746376168E-05,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.871428571428571,0.971428571428571,0.957142857142857,0.957142857142857,0.884057971014493,0.92824016563147,0.0417506721036852,3
0.0204041957855225,0.000414224725945727,0.012258768081665,0.000265109281466033,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.9,0.857142857142857,0.914285714285714,0.914285714285714,0.971014492753623,0.911345755693582,0.0364536014104117,4
0.0153251171112061,0.000295038281990763,0.00922036170959473,0.000259127412917065,100,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.885714285714286,0.857142857142857,0.914285714285714,0.928571428571429,0.971014492753623,0.911345755693582,0.0386281032657782,4
0.0202089309692383,0.000243241995771299,0.0118538379669189,0.000196637873494745,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.928571428571429,0.871428571428571,0.914285714285714,0.928571428571429,0.91304347826087,0.911180124223603,0.0209676782756492,6
0.0193542003631592,0.000491967933105513,0.00877232551574707,0.000392041882347884,1000,0.1,rbf,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",0.871428571428571,0.942857142857143,0.9,0.928571428571429,0.91304347826087,0.911180124223603,0.0245542020516567,6
0.0215884685516357,0.00264152668699439,0.00867118835449219,0.000194056707091534,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.9,0.942857142857143,0.914285714285714,0.914285714285714,0.884057971014493,0.911097308488613,0.0194077044953865,8
0.0156598567962646,0.000271603799924933,0.0092618465423584,0.000184093420266252,1000,0.0001,rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.871428571428571,0.857142857142857,0.914285714285714,0.928571428571429,0.971014492753623,0.908488612836439,0.0408809119990607,9
0.0140779495239258,0.000527474958235093,0.00756607055664063,0.000187651543851638,1000,0.01,rbf,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",0.9,0.957142857142857,0.885714285714286,0.914285714285714,0.884057971014493,0.90824016563147,0.026788490169323,10
0.0165066242218018,0.000360035560800497,0.0101406574249268,0.000357951431133502,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.914285714285714,0.871428571428571,0.914285714285714,0.9,0.927536231884058,0.905507246376811,0.0191367972713119,11
0.0153764724731445,0.000317496950632244,0.00933327674865723,0.000107794795571361,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.885714285714286,0.871428571428571,0.914285714285714,0.9,0.942028985507246,0.902691511387163,0.0243092749828148,12
0.020825719833374,0.000305810454644816,0.0117370128631592,5.55028210706052E-05,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.857142857142857,0.871428571428571,0.9,0.914285714285714,0.898550724637681,0.888281573498965,0.0208453143795811,13
