mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0206972122192383,0.000231789684274446,0.00983128547668457,0.000295424483492206,50,0.21,rbf,"{'C': 50, 'gamma': 0.21, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
0.0215268611907959,0.000928164715328874,0.00989394187927246,0.000222062680606784,50,0.22,rbf,"{'C': 50, 'gamma': 0.22, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
0.021076774597168,0.00030553575236523,0.0100150108337402,8.48743352574409E-05,50,0.23,rbf,"{'C': 50, 'gamma': 0.23, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
0.0212294101715088,0.000387287967693212,0.0102242469787598,0.000145531419374784,50,0.25,rbf,"{'C': 50, 'gamma': 0.25, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0213067531585693,0.000255427961888044,0.0103973388671875,0.000223621609881058,50,0.26,rbf,"{'C': 50, 'gamma': 0.26, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0232300758361816,0.00198135358533539,0.0132661819458008,0.000206096422644125,50,0.27,rbf,"{'C': 50, 'gamma': 0.27, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0248042106628418,0.000807921079832872,0.0134820938110352,0.000388949467124888,50,0.28,rbf,"{'C': 50, 'gamma': 0.28, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0243515014648437,0.00126220287887752,0.0117688179016113,0.00134058199982289,50,0.29,rbf,"{'C': 50, 'gamma': 0.29, 'kernel': 'rbf'}",0.928571428571429,0.957142857142857,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0213035329326432,55
0.0209697723388672,0.000857183271969841,0.00973672866821289,0.000165686977267055,60,0.22,rbf,"{'C': 60, 'gamma': 0.22, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
0.0212117195129395,0.000754409380062771,0.00973544120788574,0.000354772601029668,60,0.23,rbf,"{'C': 60, 'gamma': 0.23, 'kernel': 'rbf'}",0.942857142857143,0.942857142857143,0.928571428571429,0.971428571428571,0.91304347826087,0.939751552795031,0.0192926893498804,55
