mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_random_state,param_shuffle,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.45810599327087403,0.018116815402928272,0.0029530048370361326,3.403942725191163e-05,logistic,0.0001,"(60, 100)",0.0025118864315095794,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 100), 'learning_rate_init': 0.0025118864315095794, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.9512629399585922,0.014669493165163892,486
0.33934893608093264,0.007977043738725705,0.002931022644042969,1.050730992443907e-05,logistic,0.0001,"(60, 100)",0.003981071705534973,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 100), 'learning_rate_init': 0.003981071705534973, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.9512629399585922,0.014669493165163892,486
0.2592438220977783,0.009701279209377198,0.0029401779174804688,6.680827230927803e-06,logistic,0.0001,"(60, 100)",0.00630957344480193,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 100), 'learning_rate_init': 0.00630957344480193, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.954120082815735,0.010871122830327137,411
0.19554238319396972,0.009487265057048546,0.0029349327087402344,9.545084166737508e-06,logistic,0.0001,"(60, 100)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 100), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9541614906832298,0.010660093392757738,375
0.15192933082580568,0.006880441747832054,0.0029428958892822265,1.0009719467638175e-05,logistic,0.0001,"(60, 100)",0.01584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 100), 'learning_rate_init': 0.01584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9541614906832298,0.010660093392757738,375
0.14200000762939452,0.0038356957963964935,0.002971982955932617,7.776373473395962e-05,logistic,0.0001,"(60, 100)",0.025118864315095808,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 100), 'learning_rate_init': 0.025118864315095808, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9565217391304348,0.9484472049689441,0.019324657374042306,557
0.12993106842041016,0.004612059570125906,0.002935504913330078,7.830299184579217e-06,logistic,0.0001,"(60, 100)",0.039810717055349734,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 100), 'learning_rate_init': 0.039810717055349734, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9,0.9714285714285714,0.927536231884058,0.9397929606625258,0.024677629981742614,691
0.41003923416137694,0.07129423109111108,0.00294189453125,7.979581697753504e-06,logistic,0.0001,"(60, 100)",0.06309573444801933,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 100), 'learning_rate_init': 0.06309573444801933, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.8985507246376812,0.9397101449275362,0.028122436032903413,705
0.4284858703613281,0.03858261613837447,0.0029505252838134765,7.642198785320138e-06,logistic,0.0001,"(60, 100)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 100), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9142857142857143,0.9571428571428572,0.8714285714285714,0.9857142857142858,0.8985507246376812,0.9254244306418219,0.04099449985789862,764
0.7148696899414062,0.018219566254737436,0.0029247760772705077,3.7674541457161204e-05,logistic,0.0001,"(60, 80)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.9569772256728779,0.01296562258325968,325
0.5297283172607422,0.01652866162287946,0.002901172637939453,1.3376620934556152e-05,logistic,0.0001,"(60, 80)",0.001584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.001584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9598757763975156,0.010726476096856098,169
0.39372973442077636,0.014890691761584989,0.0035239696502685548,0.0011917338364590539,logistic,0.0001,"(60, 80)",0.0025118864315095794,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.0025118864315095794, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9598757763975156,0.010726476096856098,169
0.2974410057067871,0.013997526062396804,0.0029148578643798826,6.595883493460753e-06,logistic,0.0001,"(60, 80)",0.003981071705534973,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.003981071705534973, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9627743271221533,0.011367496662313053,28
0.23101506233215333,0.00946794828618008,0.002889537811279297,8.226788451907127e-06,logistic,0.0001,"(60, 80)",0.00630957344480193,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.00630957344480193, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9627743271221533,0.011367496662313053,28
0.18727684020996094,0.007149402873287463,0.002897310256958008,1.2129297710864752e-05,logistic,0.0001,"(60, 80)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313112,114
0.16231637001037597,0.0051324981887878665,0.002897500991821289,9.953226129784061e-06,logistic,0.0001,"(60, 80)",0.01584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.01584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313112,114
0.14550161361694336,0.0028589408411066643,0.0028960704803466797,9.345278419487856e-06,logistic,0.0001,"(60, 80)",0.025118864315095808,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.025118864315095808, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9714285714285714,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9565217391304348,0.9598757763975156,0.0107264760968561,169
0.1404317855834961,0.001339014799691539,0.0028937816619873046,1.396050212717726e-05,logistic,0.0001,"(60, 80)",0.039810717055349734,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.039810717055349734, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9714285714285714,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9710144927536232,0.9627743271221533,0.011367496662313053,28
0.2895479679107666,0.04942718460317096,0.002901029586791992,6.146207158739329e-06,logistic,0.0001,"(60, 80)",0.06309573444801933,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.06309573444801933, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9714285714285714,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9130434782608695,0.9483229813664596,0.02970840632334404,604
0.38578290939331056,0.01634130850036406,0.0029133319854736327,7.170971373408303e-06,logistic,0.0001,"(60, 80)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 80), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9142857142857143,0.9714285714285714,0.8857142857142857,0.9714285714285714,0.8695652173913043,0.9224844720496895,0.04245176904118701,773
0.7005444049835206,0.024814293237077786,0.0028861522674560546,1.5144816566737109e-05,logistic,0.0001,"(60, 60)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.9569772256728779,0.01296562258325968,325
0.5121537208557129,0.013054059195386481,0.002893877029418945,2.1096151068193836e-05,logistic,0.0001,"(60, 60)",0.001584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.001584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9598757763975156,0.010726476096856098,169
0.38410019874572754,0.011552902724641038,0.0028788089752197266,1.0013126181340552e-05,logistic,0.0001,"(60, 60)",0.0025118864315095794,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.0025118864315095794, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9627743271221533,0.011367496662313053,28
0.2922931671142578,0.008481736124993007,0.0028856277465820314,6.809595242735999e-06,logistic,0.0001,"(60, 60)",0.003981071705534973,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.003981071705534973, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313114,114
0.22726502418518066,0.00751263511087849,0.002875518798828125,6.324881378925794e-06,logistic,0.0001,"(60, 60)",0.00630957344480193,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.00630957344480193, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313114,114
0.18004946708679198,0.007121263957507475,0.0028690814971923826,7.784868621411608e-06,logistic,0.0001,"(60, 60)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9710144927536232,0.9627743271221533,0.006898356855547094,28
0.15146169662475586,0.005124450621708115,0.0028746604919433595,5.670955180098917e-06,logistic,0.0001,"(60, 60)",0.01584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.01584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313112,114
0.13090891838073732,0.0030120320402139684,0.002873849868774414,4.997471811894952e-06,logistic,0.0001,"(60, 60)",0.025118864315095808,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.025118864315095808, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9714285714285714,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9710144927536232,0.9627743271221533,0.011367496662313053,28
0.1277078151702881,0.005313894870591693,0.0028843402862548826,1.565769433249706e-05,logistic,0.0001,"(60, 60)",0.039810717055349734,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.039810717055349734, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9714285714285714,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9565217391304348,0.9598757763975156,0.0107264760968561,169
0.21050639152526857,0.05361712122879064,0.0028752803802490233,1.2859936589924557e-05,logistic,0.0001,"(60, 60)",0.06309573444801933,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.06309573444801933, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.927536231884058,0.9455072463768115,0.024725524976684534,629
0.3194565296173096,0.040673859977784825,0.002867460250854492,5.791167164559898e-06,logistic,0.0001,"(60, 60)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 60), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9142857142857143,0.9571428571428572,0.8857142857142857,0.9714285714285714,0.8695652173913043,0.9196273291925466,0.039435075606260084,780
0.7182374477386475,0.013324540428342527,0.002837467193603516,4.220480272933733e-06,logistic,0.0001,"(60, 40)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.954120082815735,0.010871122830327137,411
0.5310802459716797,0.011202593963689778,0.002845907211303711,1.1711765172162741e-05,logistic,0.0001,"(60, 40)",0.001584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.001584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.954120082815735,0.010871122830327137,411
0.39846224784851075,0.010190546195484412,0.0028387069702148437,8.175497882899395e-06,logistic,0.0001,"(60, 40)",0.0025118864315095794,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.0025118864315095794, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.954120082815735,0.010871122830327137,411
0.29622087478637693,0.008216518158870728,0.0028435230255126954,5.268133523801471e-06,logistic,0.0001,"(60, 40)",0.003981071705534973,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.003981071705534973, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.954120082815735,0.010871122830327137,411
0.22050867080688477,0.006933891229364277,0.0028768062591552736,5.554004681502501e-05,logistic,0.0001,"(60, 40)",0.00630957344480193,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.00630957344480193, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9570186335403728,0.009038494292462734,266
0.1632312297821045,0.0057059486255753135,0.0028387069702148437,7.073602407404423e-06,logistic,0.0001,"(60, 40)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9570186335403728,0.009038494292462734,266
0.12511177062988282,0.003475969338369315,0.002838420867919922,5.291388701851301e-06,logistic,0.0001,"(60, 40)",0.01584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.01584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9541614906832298,0.010660093392757738,375
0.10358119010925293,0.0018609750790867727,0.002836179733276367,8.035802624870642e-07,logistic,0.0001,"(60, 40)",0.025118864315095808,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.025118864315095808, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.951262939958592,0.01155687573099088,500
0.09604134559631347,0.005447629634709623,0.0028461933135986326,8.108194898845002e-06,logistic,0.0001,"(60, 40)",0.039810717055349734,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.039810717055349734, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9130434782608695,0.939751552795031,0.02314029318036916,698
0.2080087184906006,0.04045582448909798,0.002841472625732422,5.575121651864632e-06,logistic,0.0001,"(60, 40)",0.06309573444801933,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.06309573444801933, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9285714285714286,0.9571428571428572,0.8857142857142857,0.9714285714285714,0.8985507246376812,0.9282815734989647,0.03283479405517843,755
0.27064032554626466,0.043023388068885095,0.002850341796875,1.041471738135219e-05,logistic,0.0001,"(60, 40)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 40), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.8857142857142857,0.9428571428571428,0.8714285714285714,0.9714285714285714,0.8840579710144928,0.9110973084886129,0.03898097146862029,788
0.7335229396820069,0.010370812258781262,0.0028181552886962892,8.251349791077906e-06,logistic,0.0001,"(60, 20)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9598757763975156,0.010726476096856098,169
0.5395644187927247,0.010706421873093718,0.0028168201446533204,9.800830726410278e-06,logistic,0.0001,"(60, 20)",0.001584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.001584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.9598757763975156,0.010726476096856098,169
0.40067687034606936,0.008154045652721218,0.0028050899505615234,4.6466551647490815e-06,logistic,0.0001,"(60, 20)",0.0025118864315095794,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.0025118864315095794, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9627743271221533,0.011367496662313053,28
0.3002431392669678,0.007370345597739774,0.0028334617614746093,6.8415747329649e-06,logistic,0.0001,"(60, 20)",0.003981071705534973,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.003981071705534973, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313114,114
0.2243880271911621,0.004479745922088777,0.0028190135955810545,1.0190714033959632e-05,logistic,0.0001,"(60, 20)",0.00630957344480193,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.00630957344480193, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313114,114
0.16798439025878906,0.0033811544641694667,0.002811145782470703,5.047271203002641e-06,logistic,0.0001,"(60, 20)",0.01,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.01, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313114,114
0.12973861694335936,0.006622080188993702,0.0028115272521972655,5.0341900902630455e-06,logistic,0.0001,"(60, 20)",0.01584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.01584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313114,114
0.10091915130615234,0.006750148059024238,0.002809619903564453,1.0703480747346955e-05,logistic,0.0001,"(60, 20)",0.025118864315095808,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.025118864315095808, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9710144927536232,0.9599171842650105,0.010602840043313112,114
0.09321804046630859,0.011635387049921732,0.002814626693725586,5.454733647805486e-06,logistic,0.0001,"(60, 20)",0.039810717055349734,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.039810717055349734, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.9541200828157349,0.014135556750736222,439
0.13099322319030762,0.03473138092170879,0.002811765670776367,1.0757513925326214e-05,logistic,0.0001,"(60, 20)",0.06309573444801933,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.06309573444801933, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9714285714285714,0.9428571428571428,0.9,0.9571428571428572,0.8840579710144928,0.9310973084886129,0.03353510681255705,746
0.14622673988342286,0.0421398627227589,0.0028285980224609375,2.6002713294299483e-05,logistic,0.0001,"(60, 20)",0.1,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 20), 'learning_rate_init': 0.1, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9142857142857143,0.9428571428571428,0.9,0.9571428571428572,0.8840579710144928,0.9196687370600415,0.026929443549650676,778
0.8434765815734864,0.018867356074721217,0.002812910079956055,7.841615700024305e-06,logistic,0.0001,"(60, 15)",0.001,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 15), 'learning_rate_init': 0.001, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.9569772256728779,0.01296562258325968,325
0.6258342266082764,0.010805077258062947,0.0028118610382080076,6.274350816318864e-06,logistic,0.0001,"(60, 15)",0.001584893192461114,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 15), 'learning_rate_init': 0.001584893192461114, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.9569772256728779,0.01296562258325968,325
0.46912169456481934,0.008237831056818253,0.0028161048889160157,1.238822569931481e-05,logistic,0.0001,"(60, 15)",0.0025118864315095794,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 15), 'learning_rate_init': 0.0025118864315095794, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9714285714285714,0.9420289855072463,0.9598343685300208,0.010957839325229103,239
0.3578619956970215,0.005280974913395814,0.002809476852416992,8.52378931292476e-06,logistic,0.0001,"(60, 15)",0.003981071705534973,50000,74,False,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (60, 15), 'learning_rate_init': 0.003981071705534973, 'max_iter': 50000, 'random_state': 74, 'shuffle': False, 'solver': 'adam'}",0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9714285714285714,0.9420289855072463,0.9598343685300208,0.010957839325229103,239
