mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.047502756118774414,0.001521345489616379,0.0061702728271484375,2.2679109136386625e-05,0.0019306977288832496,50000,l2,74,sag,"{'C': 0.0019306977288832496, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.5285714285714286,0.5142857142857142,0.5142857142857142,0.5142857142857142,0.5217391304347826,0.5186335403726707,0.005746600499985305,292
0.04641427993774414,0.007894358155554513,0.006139898300170898,7.281298721701684e-05,0.0019306977288832496,50000,none,74,newton-cg,"{'C': 0.0019306977288832496, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.02270669937133789,0.0017660921312650669,0.006167888641357422,3.552004768672123e-05,0.0019306977288832496,50000,none,74,lbfgs,"{'C': 0.0019306977288832496, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.708954620361328,1.998725011361842,0.004715490341186524,2.1061633326245597e-05,0.0019306977288832496,50000,none,74,sag,"{'C': 0.0019306977288832496, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.015919828414916994,0.0006261892228319211,0.005990505218505859,7.3392658837585165e-06,0.0026826957952797246,50000,l2,74,newton-cg,"{'C': 0.0026826957952797246, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.5571428571428572,0.5142857142857142,0.5285714285714286,0.5142857142857142,0.5217391304347826,0.5272049689440994,0.01588605699461502,289
0.013115644454956055,0.0001295950937516992,0.006171989440917969,1.4999844892467917e-05,0.0026826957952797246,50000,l2,74,lbfgs,"{'C': 0.0026826957952797246, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.5571428571428572,0.5142857142857142,0.5285714285714286,0.5142857142857142,0.5217391304347826,0.5272049689440994,0.01588605699461502,289
0.04587874412536621,0.0012559615268307545,0.006151533126831055,6.476214030763544e-06,0.0026826957952797246,50000,l2,74,sag,"{'C': 0.0026826957952797246, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.5571428571428572,0.5142857142857142,0.5285714285714286,0.5142857142857142,0.5217391304347826,0.5272049689440994,0.01588605699461502,289
0.04627857208251953,0.007873158773955401,0.006160068511962891,1.0031049114157897e-05,0.0026826957952797246,50000,none,74,newton-cg,"{'C': 0.0026826957952797246, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.022598695755004884,0.0016789396213374118,0.006173276901245117,1.6918381278020278e-05,0.0026826957952797246,50000,none,74,lbfgs,"{'C': 0.0026826957952797246, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.83362922668457,2.0622939695711864,0.004935264587402344,0.0006903872102278565,0.0026826957952797246,50000,none,74,sag,"{'C': 0.0026826957952797246, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.016775846481323242,0.0003901804654445028,0.005984687805175781,7.697043904869487e-06,0.003727593720314938,50000,l2,74,newton-cg,"{'C': 0.003727593720314938, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.5857142857142857,0.5428571428571428,0.5285714285714286,0.5428571428571428,0.5942028985507246,0.5588405797101449,0.026076240856787912,286
0.01367049217224121,0.0004119606859385222,0.005979108810424805,1.0411442072585645e-05,0.003727593720314938,50000,l2,74,lbfgs,"{'C': 0.003727593720314938, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.5857142857142857,0.5428571428571428,0.5285714285714286,0.5428571428571428,0.5942028985507246,0.5588405797101449,0.026076240856787912,286
0.04239025115966797,0.0010192752084529839,0.005964946746826172,6.657644049579675e-06,0.003727593720314938,50000,l2,74,sag,"{'C': 0.003727593720314938, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.5857142857142857,0.5428571428571428,0.5285714285714286,0.5428571428571428,0.5942028985507246,0.5588405797101449,0.026076240856787912,286
0.04604644775390625,0.007856154582745386,0.005990839004516602,1.8833920890562554e-05,0.003727593720314938,50000,none,74,newton-cg,"{'C': 0.003727593720314938, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.022373771667480467,0.0016817876465047758,0.005967426300048828,3.259815895309063e-05,0.003727593720314938,50000,none,74,lbfgs,"{'C': 0.003727593720314938, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.716801261901855,2.0174914944531976,0.004390096664428711,0.0001555218554714004,0.003727593720314938,50000,none,74,sag,"{'C': 0.003727593720314938, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.016486263275146483,0.0006391075416416326,0.005976533889770508,1.0928416937658999e-05,0.005179474679231213,50000,l2,74,newton-cg,"{'C': 0.005179474679231213, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.6714285714285714,0.6,0.6,0.5857142857142857,0.6521739130434783,0.6218633540372671,0.033580376419729434,283
0.013764190673828124,0.00026589439604532585,0.006151962280273438,3.695392607411999e-05,0.005179474679231213,50000,l2,74,lbfgs,"{'C': 0.005179474679231213, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.6714285714285714,0.6,0.6,0.5857142857142857,0.6521739130434783,0.6218633540372671,0.033580376419729434,283
0.04210658073425293,0.0003591550770277638,0.0061676025390625,8.247215364720897e-06,0.005179474679231213,50000,l2,74,sag,"{'C': 0.005179474679231213, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.6714285714285714,0.6,0.6,0.5857142857142857,0.6521739130434783,0.6218633540372671,0.033580376419729434,283
0.046515035629272464,0.007986887191083501,0.006180000305175781,5.9315935917833854e-06,0.005179474679231213,50000,none,74,newton-cg,"{'C': 0.005179474679231213, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.022614526748657226,0.0016648277299752398,0.006182527542114258,3.070831298828125e-05,0.005179474679231213,50000,none,74,lbfgs,"{'C': 0.005179474679231213, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.7402587890625,1.9546840336354174,0.0048635005950927734,0.0004201307453472881,0.005179474679231213,50000,none,74,sag,"{'C': 0.005179474679231213, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.016943693161010742,0.000808307017498366,0.005995941162109375,1.2949794615606896e-05,0.0071968567300115215,50000,l2,74,newton-cg,"{'C': 0.0071968567300115215, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.7142857142857143,0.7,0.6714285714285714,0.7142857142857143,0.7246376811594203,0.7049275362318841,0.01849379389010797,280
0.013891887664794923,0.0005262852039114219,0.006175041198730469,1.6836471161590764e-05,0.0071968567300115215,50000,l2,74,lbfgs,"{'C': 0.0071968567300115215, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.7142857142857143,0.7,0.6714285714285714,0.7142857142857143,0.7246376811594203,0.7049275362318841,0.01849379389010797,280
0.041381311416625974,0.0009369012732126314,0.00618290901184082,3.225654470329664e-05,0.0071968567300115215,50000,l2,74,sag,"{'C': 0.0071968567300115215, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.7142857142857143,0.7,0.6714285714285714,0.7142857142857143,0.7246376811594203,0.7049275362318841,0.01849379389010797,280
0.046545553207397464,0.007925437868446293,0.006155681610107422,1.0581488209853337e-05,0.0071968567300115215,50000,none,74,newton-cg,"{'C': 0.0071968567300115215, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.02376861572265625,0.0017874565944588042,0.006172037124633789,2.0410969858574e-05,0.0071968567300115215,50000,none,74,lbfgs,"{'C': 0.0071968567300115215, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.72525806427002,2.0195382628674783,0.0046616077423095705,0.00013065941998525657,0.0071968567300115215,50000,none,74,sag,"{'C': 0.0071968567300115215, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.018856191635131837,0.0032418279478362345,0.005968809127807617,1.0650667898241333e-05,0.01,50000,l2,74,newton-cg,"{'C': 0.01, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.7428571428571429,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8115942028985508,0.7737474120082816,0.02192131097276751,277
0.013659238815307617,0.00040554009335188283,0.006147193908691406,2.8472968491884747e-05,0.01,50000,l2,74,lbfgs,"{'C': 0.01, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.7428571428571429,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8115942028985508,0.7737474120082816,0.02192131097276751,277
0.042074060440063475,0.0003913343206471287,0.006169795989990234,1.5891631172249056e-05,0.01,50000,l2,74,sag,"{'C': 0.01, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.7428571428571429,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8115942028985508,0.7737474120082816,0.02192131097276751,277
0.04632987976074219,0.007893434016583923,0.006048679351806641,9.088883987944118e-05,0.01,50000,none,74,newton-cg,"{'C': 0.01, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.03332862854003906,0.021543327002274494,0.006283617019653321,8.034863173310948e-05,0.01,50000,none,74,lbfgs,"{'C': 0.01, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.648524570465088,1.9667010308850075,0.004693794250488281,0.0001988614138277545,0.01,50000,none,74,sag,"{'C': 0.01, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.01728215217590332,0.0007933061512444249,0.005959129333496094,1.8409619921895833e-05,0.013894954943731374,50000,l2,74,newton-cg,"{'C': 0.013894954943731374, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.8285714285714286,0.7714285714285715,0.8285714285714286,0.8405797101449275,0.8166873706004141,0.024114030820907184,274
0.01318354606628418,4.3347461418661455e-05,0.005991363525390625,1.8758921678403384e-05,0.013894954943731374,50000,l2,74,lbfgs,"{'C': 0.013894954943731374, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.8142857142857143,0.8285714285714286,0.7714285714285715,0.8285714285714286,0.8405797101449275,0.8166873706004141,0.024114030820907184,274
0.04170041084289551,0.0007393522346904373,0.005979776382446289,1.5835732589505945e-05,0.013894954943731374,50000,l2,74,sag,"{'C': 0.013894954943731374, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.8142857142857143,0.8285714285714286,0.7714285714285715,0.8285714285714286,0.8405797101449275,0.8166873706004141,0.024114030820907184,274
0.04610090255737305,0.007897020110094934,0.0060097694396972655,1.4015606057621124e-05,0.013894954943731374,50000,none,74,newton-cg,"{'C': 0.013894954943731374, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.02251133918762207,0.001615541445653433,0.006188869476318359,1.658749181322647e-05,0.013894954943731374,50000,none,74,lbfgs,"{'C': 0.013894954943731374, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.741552782058716,2.0366819407994687,0.004845571517944336,0.000671398595547747,0.013894954943731374,50000,none,74,sag,"{'C': 0.013894954943731374, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.017710113525390626,0.0007256792723155638,0.006001520156860352,1.6925637023106273e-05,0.019306977288832496,50000,l2,74,newton-cg,"{'C': 0.019306977288832496, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.8428571428571429,0.8285714285714286,0.8285714285714286,0.8142857142857143,0.8695652173913043,0.8367701863354038,0.01872194350356275,271
0.013286590576171875,0.0003675798755445809,0.006216764450073242,5.589682782683802e-05,0.019306977288832496,50000,l2,74,lbfgs,"{'C': 0.019306977288832496, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.8428571428571429,0.8285714285714286,0.8285714285714286,0.8142857142857143,0.8695652173913043,0.8367701863354038,0.01872194350356275,271
0.04184613227844238,0.0005947893351795679,0.006035041809082031,8.637407276927856e-05,0.019306977288832496,50000,l2,74,sag,"{'C': 0.019306977288832496, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.8428571428571429,0.8285714285714286,0.8285714285714286,0.8142857142857143,0.8695652173913043,0.8367701863354038,0.01872194350356275,271
0.04615263938903809,0.007866210493089736,0.006040191650390625,5.183608120415139e-05,0.019306977288832496,50000,none,74,newton-cg,"{'C': 0.019306977288832496, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.022584819793701173,0.0015970636374247889,0.006179094314575195,1.644085841332241e-05,0.019306977288832496,50000,none,74,lbfgs,"{'C': 0.019306977288832496, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.6576512336730955,1.9778204925780178,0.004635000228881836,0.0001038097163186334,0.019306977288832496,50000,none,74,sag,"{'C': 0.019306977288832496, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.018827390670776368,0.00037120069649692683,0.006004619598388672,2.533365412357808e-05,0.026826957952797246,50000,l2,74,newton-cg,"{'C': 0.026826957952797246, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.8285714285714286,0.8571428571428571,0.8714285714285714,0.8428571428571429,0.8695652173913043,0.8539130434782608,0.016288930895061844,268
0.013216209411621094,0.00023351867048352845,0.006196022033691406,2.1453963065124698e-05,0.026826957952797246,50000,l2,74,lbfgs,"{'C': 0.026826957952797246, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.8285714285714286,0.8571428571428571,0.8714285714285714,0.8428571428571429,0.8695652173913043,0.8539130434782608,0.016288930895061844,268
0.04245495796203613,0.0013258851312487607,0.0061794757843017575,1.867510069090274e-05,0.026826957952797246,50000,l2,74,sag,"{'C': 0.026826957952797246, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.8285714285714286,0.8571428571428571,0.8714285714285714,0.8428571428571429,0.8695652173913043,0.8539130434782608,0.016288930895061844,268
0.048265695571899414,0.009334712426558455,0.00620427131652832,4.4814727968330976e-05,0.026826957952797246,50000,none,74,newton-cg,"{'C': 0.026826957952797246, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.02266855239868164,0.0015951984773562708,0.006186485290527344,3.0388783832405782e-05,0.026826957952797246,50000,none,74,lbfgs,"{'C': 0.026826957952797246, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.861100435256958,2.098656331137466,0.004681253433227539,0.0001958791445060949,0.026826957952797246,50000,none,74,sag,"{'C': 0.026826957952797246, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.018924140930175783,0.0006531166613919849,0.006088733673095703,9.449343738795203e-05,0.0372759372031494,50000,l2,74,newton-cg,"{'C': 0.0372759372031494, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.8285714285714286,0.8714285714285714,0.8857142857142857,0.8428571428571429,0.8840579710144928,0.8625258799171844,0.02289259710172307,265
0.013298225402832032,0.00023879714475029778,0.006184291839599609,9.660396024435031e-06,0.0372759372031494,50000,l2,74,lbfgs,"{'C': 0.0372759372031494, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.8285714285714286,0.8714285714285714,0.8857142857142857,0.8428571428571429,0.8840579710144928,0.8625258799171844,0.02289259710172307,265
0.043224143981933597,0.0015218264097032897,0.0061587333679199215,1.1360939248235822e-05,0.0372759372031494,50000,l2,74,sag,"{'C': 0.0372759372031494, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.8285714285714286,0.8714285714285714,0.8857142857142857,0.8428571428571429,0.8840579710144928,0.8625258799171844,0.02289259710172307,265
0.04641809463500977,0.007956667355975203,0.0061610698699951175,9.409049594437094e-06,0.0372759372031494,50000,none,74,newton-cg,"{'C': 0.0372759372031494, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'newton-cg'}",0.8142857142857143,0.9571428571428572,0.8857142857142857,0.9428571428571428,0.8695652173913043,0.8939130434782608,0.0517572835810394,200
0.02251276969909668,0.001548101787005009,0.0061528682708740234,5.984258841519896e-06,0.0372759372031494,50000,none,74,lbfgs,"{'C': 0.0372759372031494, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'lbfgs'}",0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.927536231884058,0.9312215320910973,0.014045387514212975,74
6.828466367721558,1.998924714836268,0.0046520233154296875,0.00010298148235188098,0.0372759372031494,50000,none,74,sag,"{'C': 0.0372759372031494, 'max_iter': 50000, 'penalty': 'none', 'random_state': 74, 'solver': 'sag'}",0.9142857142857143,0.9571428571428572,0.9,0.9857142857142858,0.8840579710144928,0.92824016563147,0.03763758771314312,128
0.018546152114868163,0.0003993055943972165,0.006161165237426758,2.0218345349183755e-05,0.0517947467923121,50000,l2,74,newton-cg,"{'C': 0.0517947467923121, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'newton-cg'}",0.8285714285714286,0.8714285714285714,0.8857142857142857,0.8571428571428571,0.8985507246376812,0.868281573498965,0.024211531029810354,262
0.013622426986694336,0.00033587173983995277,0.006142091751098633,3.706267233217561e-05,0.0517947467923121,50000,l2,74,lbfgs,"{'C': 0.0517947467923121, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'lbfgs'}",0.8285714285714286,0.8714285714285714,0.8857142857142857,0.8571428571428571,0.8985507246376812,0.868281573498965,0.024211531029810354,262
0.043105125427246094,0.0014442966252610587,0.006167793273925781,1.8521057453455148e-05,0.0517947467923121,50000,l2,74,sag,"{'C': 0.0517947467923121, 'max_iter': 50000, 'penalty': 'l2', 'random_state': 74, 'solver': 'sag'}",0.8285714285714286,0.8714285714285714,0.8857142857142857,0.8571428571428571,0.8985507246376812,0.868281573498965,0.024211531029810354,262
